"","City","Station","Year","Month","PM2.5","PM10","NO2","SO2","Ozone","AQI","Area.Type","Indicator"
"2044","Lucknow","Central School",2016,"May",86,0,32,7,31,177,"Residential","Moderate"
"2045","Lucknow","Central School",2016,"June",113,0,38,5,22,165,"Residential","Moderate"
"2046","Lucknow","Central School",2016,"July",39,0,33,7,31,48,"Residential","Good"
"2047","Lucknow","Central School",2016,"August",37,0,79,5,36,185,"Residential","Moderate"
"2048","Lucknow","Central School",2016,"September",55,0,5,3,42,57,"Residential","Satusafctory"
"2049","Lucknow","Central School",2016,"October",235,0,36,16,25,251,"Residential","Poor"
"2050","Lucknow","Central School",2016,"November",310,0,86,9,47,324,"Residential","Very Poor"
"2051","Lucknow","Central School",2016,"December",369,0,54,15,37,381,"Residential","Very Poor"
"2052","Lucknow","Central School",2017,"January",295,0,52,5,34,305,"Residential","Very Poor"
"2053","Lucknow","Central School",2017,"February",295,0,33,6,107,296,"Residential","Poor"
"2054","Lucknow","Central School",2017,"March",240,0,30,7,63,240,"Residential","Poor"
"2055","Lucknow","Central School",2017,"April",232,0,24,7,98,252,"Residential","Poor"
"2056","Lucknow","Central School",2017,"May",166,0,14,3,27,215,"Residential","Poor"
"2057","Lucknow","Central School",2017,"June",121,0,10,5,28,146,"Residential","Moderate"
"2058","Lucknow","Central School",2017,"July",56,0,22,4,17,56,"Residential","Satusafctory"
"2059","Lucknow","Central School",2017,"August",64,0,50,10,36,98,"Residential","Satusafctory"
"2060","Lucknow","Central School",2017,"September",86,0,31,7,14,87,"Residential","Satusafctory"
"2061","Lucknow","Central School",2017,"October",226,0,64,15,23,226,"Residential","Poor"
"2062","Lucknow","Central School",2017,"November",331,0,88,7,48,331,"Residential","Very Poor"
"2063","Lucknow","Central School",2017,"December",303,0,78,6,24,313,"Residential","Very Poor"
"2064","Lucknow","Central School",2018,"January",321,0,43,8,19,321,"Residential","Very Poor"
"2065","Lucknow","Central School",2018,"February",90,0,6,4,11,181,"Residential","Moderate"
"2066","Lucknow","Central School",2018,"March",0,0,0,0,0,NA,"Residential",NA
"2067","Lucknow","Central School",2018,"April",0,0,0,0,0,NA,"Residential",NA
"2068","Lucknow","Central School",2018,"May",0,0,0,0,0,NA,"Residential",NA
"2069","Lucknow","Central School",2018,"June",79,0,26,1,14,109,"Residential","Moderate"
"2070","Lucknow","Central School",2018,"July",39,0,34,2,23,43,"Residential","Good"
"2071","Lucknow","Central School",2018,"August",49,0,38,8,18,52,"Residential","Satusafctory"
"2072","Lucknow","Central School",2018,"September",56,0,30,3,21,58,"Residential","Satusafctory"
"2073","Lucknow","Central School",2018,"October",219,0,49,3,32,219,"Residential","Poor"
"2074","Lucknow","Central School",2018,"November",318,0,51,6,25,318,"Residential","Very Poor"
"2075","Lucknow","Central School",2018,"December",299,0,50,5,13,309,"Residential","Very Poor"
"2076","Lucknow","Central School",2019,"January",280,0,43,3,7,280,"Residential","Poor"
"2077","Lucknow","Central School",2019,"February",200,0,48,4,18,200,"Residential","Poor"
"2078","Lucknow","Central School",2019,"March",213,0,55,6,27,220,"Residential","Poor"
"2079","Lucknow","Central School",2019,"April",169,0,7,4,38,169,"Residential","Moderate"
"2080","Lucknow","Central School",2019,"May",125,0,17,6,16,125,"Residential","Moderate"
"2081","Lucknow","Central School",2019,"June",94,0,32,6,39,94,"Residential","Satusafctory"
"2082","Lucknow","Central School",2019,"July",50,0,28,5,22,56,"Residential","Satusafctory"
"2083","Lucknow","Central School",2019,"August",51,0,25,3,22,53,"Residential","Satusafctory"
"2084","Lucknow","Central School",2019,"September",39,0,24,6,23,41,"Residential","Good"
"2085","Lucknow","Central School",2019,"October",188,0,86,8,25,188,"Residential","Moderate"
"2086","Lucknow","Central School",2019,"November",287,0,119,12,56,287,"Residential","Poor"
"2087","Lucknow","Central School",2019,"December",250,0,83,4,23,250,"Residential","Poor"
"2088","Lucknow","Central School",2020,"January",237,0,164,7,19,243,"Residential","Poor"
"2089","Lucknow","Central School",2020,"February",168,0,46,7,11,168,"Residential","Moderate"
"2090","Lucknow","Central School",2020,"March",81,0,27,7,27,81,"Residential","Satusafctory"
"2091","Lucknow","Central School",2020,"April",81,0,15,11,9,81,"Residential","Satusafctory"
"2092","Lucknow","Central School",2020,"May",63,0,13,9,39,57,"Residential","Satusafctory"
"2093","Lucknow","Central School",2020,"June",57,0,23,5,61,77,"Residential","Satusafctory"
"2094","Lucknow","Central School",2020,"July",63,16,22,11,46,79,"Residential","Satusafctory"
"2095","Lucknow","Central School",2020,"August",39,56,29,9,62,72,"Residential","Satusafctory"
"2096","Lucknow","Central School",2020,"September",93,84,30,16,58,104,"Residential","Moderate"
"2097","Lucknow","Central School",2020,"October",257,184,36,9,36,258,"Residential","Poor"
"2098","Lucknow","Central School",2020,"November",269,257,96,10,34,287,"Residential","Poor"
"2099","Lucknow","Central School",2020,"December",312,323,97,11,20,345,"Residential","Very Poor"
"2100","Lucknow","Central School",2021,"January",304,248,62,17,25,305,"Residential","Very Poor"
"2101","Lucknow","Central School",2021,"February",233,218,68,13,31,245,"Residential","Poor"
"2102","Lucknow","Central School",2021,"March",181,186,68,14,31,202,"Residential","Poor"
"2103","Lucknow","Central School",2021,"April",126,144,80,11,25,151,"Residential","Moderate"
"2104","Lucknow","Central School",2021,"May",75,92,42,8,15,98,"Residential","Satusafctory"
"2105","Lucknow","Central School",2021,"June",58,76,36,10,27,77,"Residential","Satusafctory"
"2106","Lucknow","Central School",2021,"July",46,73,34,10,29,73,"Residential","Satusafctory"
"2107","Lucknow","Central School",2021,"August",41,57,29,7,21,57,"Residential","Satusafctory"
"2108","Lucknow","Central School",2021,"September",40,52,22,8,19,52,"Residential","Satusafctory"
"2109","Lucknow","Central School",2021,"October",94,82,49,11,33,101,"Residential","Moderate"
"2110","Lucknow","Central School",2021,"November",259,166,127,10,35,259,"Residential","Poor"
"2111","Lucknow","Central School",2021,"December",200,160,64,17,19,208,"Residential","Poor"
"2112","Lucknow","Central School",2022,"January",185,132,41,8,15,188,"Residential","Moderate"
"2113","Lucknow","Central School",2022,"January",244,167,55,16,21,245,"Residential","Poor"
"2114","Lucknow","Central School",2022,"January",320,212,36,20,21,320,"Residential","Very Poor"
"2115","Lucknow","Central School",2022,"January",335,209,35,18,22,335,"Residential","Very Poor"
"2116","Lucknow","Central School",2022,"January",301,180,27,8,9,301,"Residential","Very Poor"
"2117","Lucknow","Central School",2022,"January",194,137,40,10,8,194,"Residential","Moderate"
"2118","Lucknow","Central School",2022,"January",63,90,32,13,10,90,"Residential","Satusafctory"
"2119","Lucknow","Central School",2022,"January",46,67,31,12,11,67,"Residential","Satusafctory"
"2120","Lucknow","Central School",2022,"January",78,72,30,15,8,78,"Residential","Satusafctory"
"2121","Lucknow","Central School",2022,"January",87,88,20,11,9,88,"Residential","Satusafctory"
"2122","Lucknow","Central School",2022,"January",89,101,16,15,19,101,"Residential","Moderate"
"2123","Lucknow","Central School",2022,"January",193,149,34,14,16,193,"Residential","Moderate"
"2124","Lucknow","Gomti Nagar",2015,"January",0,0,0,0,0,NA,"Residential",NA
"2125","Lucknow","Gomti Nagar",2015,"February",0,0,0,0,0,NA,"Residential",NA
"2126","Lucknow","Gomti Nagar",2015,"March",0,0,0,0,0,NA,"Residential",NA
"2127","Lucknow","Gomti Nagar",2015,"April",0,0,0,0,0,NA,"Residential",NA
"2128","Lucknow","Gomti Nagar",2015,"May",0,0,0,0,0,NA,"Residential",NA
"2129","Lucknow","Gomti Nagar",2015,"June",0,0,0,0,0,NA,"Residential",NA
"2130","Lucknow","Gomti Nagar",2015,"July",0,0,0,0,0,NA,"Residential",NA
"2131","Lucknow","Gomti Nagar",2015,"August",0,0,0,0,0,NA,"Residential",NA
"2132","Lucknow","Gomti Nagar",2015,"September",0,0,0,0,0,NA,"Residential",NA
"2133","Lucknow","Gomti Nagar",2015,"October",0,0,0,0,0,NA,"Residential",NA
"2134","Lucknow","Gomti Nagar",2015,"November",0,0,0,0,0,NA,"Residential",NA
"2135","Lucknow","Gomti Nagar",2015,"December",0,0,0,0,0,NA,"Residential",NA
"2136","Lucknow","Gomti Nagar",2016,"January",0,0,0,0,0,NA,"Residential",NA
"2137","Lucknow","Gomti Nagar",2016,"February",0,0,0,0,0,NA,"Residential",NA
"2138","Lucknow","Gomti Nagar",2016,"March",0,0,0,0,0,NA,"Residential",NA
"2139","Lucknow","Gomti Nagar",2016,"April",0,0,0,0,0,NA,"Residential",NA
"2140","Lucknow","Gomti Nagar",2016,"May",0,0,0,0,0,NA,"Residential",NA
"2141","Lucknow","Gomti Nagar",2016,"June",0,0,0,0,0,NA,"Residential",NA
"2142","Lucknow","Gomti Nagar",2016,"July",0,0,0,0,0,NA,"Residential",NA
"2143","Lucknow","Gomti Nagar",2016,"August",0,0,0,0,0,NA,"Residential",NA
"2144","Lucknow","Gomti Nagar",2016,"September",0,0,0,0,0,NA,"Residential",NA
"2145","Lucknow","Gomti Nagar",2016,"October",0,0,0,0,0,NA,"Residential",NA
"2146","Lucknow","Gomti Nagar",2016,"November",0,0,0,0,0,NA,"Residential",NA
"2147","Lucknow","Gomti Nagar",2016,"December",0,0,0,0,0,NA,"Residential",NA
"2148","Lucknow","Gomti Nagar",2017,"January",0,0,0,0,0,NA,"Residential",NA
"2149","Lucknow","Gomti Nagar",2017,"February",0,0,0,0,0,NA,"Residential",NA
"2150","Lucknow","Gomti Nagar",2017,"March",0,0,0,0,0,NA,"Residential",NA
"2151","Lucknow","Gomti Nagar",2017,"April",0,0,0,0,0,NA,"Residential",NA
"2152","Lucknow","Gomti Nagar",2017,"May",0,0,0,0,0,NA,"Residential",NA
"2153","Lucknow","Gomti Nagar",2017,"June",0,0,0,0,0,NA,"Residential",NA
"2154","Lucknow","Gomti Nagar",2017,"July",0,0,0,0,0,NA,"Residential",NA
"2155","Lucknow","Gomti Nagar",2017,"August",0,0,0,0,0,NA,"Residential",NA
"2156","Lucknow","Gomti Nagar",2017,"September",0,0,0,0,0,NA,"Residential",NA
"2157","Lucknow","Gomti Nagar",2017,"October",0,0,0,0,0,NA,"Residential",NA
"2158","Lucknow","Gomti Nagar",2017,"November",0,0,0,0,0,NA,"Residential",NA
"2159","Lucknow","Gomti Nagar",2017,"December",0,0,0,0,0,NA,"Residential",NA
"2160","Lucknow","Gomti Nagar",2018,"January",0,0,0,0,0,NA,"Residential",NA
"2161","Lucknow","Gomti Nagar",2018,"February",0,0,0,0,0,NA,"Residential",NA
"2162","Lucknow","Gomti Nagar",2018,"March",0,0,0,0,0,NA,"Residential",NA
"2163","Lucknow","Gomti Nagar",2018,"April",0,0,0,0,0,NA,"Residential",NA
"2164","Lucknow","Gomti Nagar",2018,"May",0,0,0,0,0,NA,"Residential",NA
"2165","Lucknow","Gomti Nagar",2018,"June",0,0,0,0,0,NA,"Residential",NA
"2166","Lucknow","Gomti Nagar",2018,"July",0,0,0,0,0,NA,"Residential",NA
"2167","Lucknow","Gomti Nagar",2018,"August",0,0,0,0,0,NA,"Residential",NA
"2168","Lucknow","Gomti Nagar",2018,"September",0,0,0,0,0,NA,"Residential",NA
"2169","Lucknow","Gomti Nagar",2018,"October",0,0,0,0,0,NA,"Residential",NA
"2170","Lucknow","Gomti Nagar",2018,"November",0,0,0,0,0,NA,"Residential",NA
"2171","Lucknow","Gomti Nagar",2018,"December",0,0,0,0,0,NA,"Residential",NA
"2172","Lucknow","Gomti Nagar",2019,"January",0,0,0,0,0,NA,"Residential",NA
"2173","Lucknow","Gomti Nagar",2019,"February",0,0,0,0,0,NA,"Residential",NA
"2174","Lucknow","Gomti Nagar",2019,"March",0,0,0,0,0,NA,"Residential",NA
"2175","Lucknow","Gomti Nagar",2019,"April",0,0,0,0,0,NA,"Residential",NA
"2176","Lucknow","Gomti Nagar",2019,"May",0,0,0,0,0,NA,"Residential",NA
"2177","Lucknow","Gomti Nagar",2019,"June",0,0,0,0,0,NA,"Residential",NA
"2178","Lucknow","Gomti Nagar",2019,"July",0,0,0,0,0,NA,"Residential",NA
"2179","Lucknow","Gomti Nagar",2019,"August",16,0,7,4,12,45,"Residential","Good"
"2180","Lucknow","Gomti Nagar",2019,"September",39,0,17,8,32,44,"Residential","Good"
"2181","Lucknow","Gomti Nagar",2019,"October",172,0,43,12,40,172,"Residential","Moderate"
"2182","Lucknow","Gomti Nagar",2019,"November",295,0,77,22,37,295,"Residential","Poor"
"2183","Lucknow","Gomti Nagar",2019,"December",273,0,62,26,19,273,"Residential","Poor"
"2184","Lucknow","Gomti Nagar",2020,"January",218,0,59,23,18,219,"Residential","Poor"
"2185","Lucknow","Gomti Nagar",2020,"February",119,0,58,19,50,129,"Residential","Moderate"
"2186","Lucknow","Gomti Nagar",2020,"March",59,0,28,15,47,70,"Residential","Satusafctory"
"2187","Lucknow","Gomti Nagar",2020,"April",65,0,18,15,45,67,"Residential","Satusafctory"
"2188","Lucknow","Gomti Nagar",2020,"May",62,0,19,16,36,66,"Residential","Satusafctory"
"2189","Lucknow","Gomti Nagar",2020,"June",50,0,13,13,38,53,"Residential","Satusafctory"
"2190","Lucknow","Gomti Nagar",2020,"July",39,0,11,12,47,49,"Residential","Good"
"2191","Lucknow","Gomti Nagar",2020,"August",33,0,10,12,37,39,"Residential","Good"
"2192","Lucknow","Gomti Nagar",2020,"September",66,0,21,14,40,67,"Residential","Satusafctory"
"2193","Lucknow","Gomti Nagar",2020,"October",168,0,51,16,42,168,"Residential","Moderate"
"2194","Lucknow","Gomti Nagar",2020,"November",213,0,68,18,18,213,"Residential","Poor"
"2195","Lucknow","Gomti Nagar",2020,"December",317,0,72,15,34,317,"Residential","Very Poor"
"2196","Lucknow","Gomti Nagar",2021,"January",285,0,57,19,36,285,"Residential","Poor"
"2197","Lucknow","Gomti Nagar",2021,"February",202,0,62,21,41,210,"Residential","Poor"
"2198","Lucknow","Gomti Nagar",2021,"March",141,0,56,17,56,144,"Residential","Moderate"
"2199","Lucknow","Gomti Nagar",2021,"April",90,0,39,19,68,96,"Residential","Satusafctory"
"2200","Lucknow","Gomti Nagar",2021,"May",56,0,22,20,59,65,"Residential","Satusafctory"
"2201","Lucknow","Gomti Nagar",2021,"June",57,0,23,20,41,58,"Residential","Satusafctory"
"2202","Lucknow","Gomti Nagar",2021,"July",53,0,13,11,30,53,"Residential","Satusafctory"
"2203","Lucknow","Gomti Nagar",2021,"August",50,8,14,14,26,52,"Residential","Satusafctory"
"2204","Lucknow","Gomti Nagar",2021,"September",38,43,14,30,34,53,"Residential","Satusafctory"
"2205","Lucknow","Gomti Nagar",2021,"October",139,109,38,33,43,144,"Residential","Moderate"
"2206","Lucknow","Gomti Nagar",2021,"November",199,148,74,32,32,212,"Residential","Poor"
"2207","Lucknow","Gomti Nagar",2021,"December",201,128,64,32,25,202,"Residential","Poor"
"2208","Lucknow","Gomti Nagar",2022,"January",120,125,40,21,28,144,"Residential","Moderate"
"2209","Lucknow","Gomti Nagar",2022,"January",317,188,63,34,30,317,"Residential","Very Poor"
"2210","Lucknow","Gomti Nagar",2022,"January",0,224,69,35,32,224,"Residential","Poor"
"2211","Lucknow","Gomti Nagar",2022,"January",339,206,80,32,28,339,"Residential","Very Poor"
"2212","Lucknow","Gomti Nagar",2022,"January",301,149,34,32,11,301,"Residential","Very Poor"
"2213","Lucknow","Gomti Nagar",2022,"January",210,129,39,35,10,210,"Residential","Poor"
"2214","Lucknow","Gomti Nagar",2022,"January",54,69,30,32,15,69,"Residential","Satusafctory"
"2215","Lucknow","Gomti Nagar",2022,"January",34,45,27,28,16,45,"Residential","Good"
"2216","Lucknow","Gomti Nagar",2022,"January",48,64,30,26,16,64,"Residential","Satusafctory"
"2217","Lucknow","Gomti Nagar",2022,"January",46,70,31,23,21,70,"Residential","Satusafctory"
"2218","Lucknow","Gomti Nagar",2022,"January",45,70,33,25,23,70,"Residential","Satusafctory"
"2219","Lucknow","Gomti Nagar",2022,"January",166,116,56,28,30,182,"Residential","Moderate"
"2220","Lucknow","Kukrail Picnic Spot-1",2015,"January",0,0,0,0,0,NA,"Sensitive",NA
"2221","Lucknow","Kukrail Picnic Spot-1",2015,"February",0,0,0,0,0,NA,"Sensitive",NA
"2222","Lucknow","Kukrail Picnic Spot-1",2015,"March",0,0,0,0,0,NA,"Sensitive",NA
"2223","Lucknow","Kukrail Picnic Spot-1",2015,"April",0,0,0,0,0,NA,"Sensitive",NA
"2224","Lucknow","Kukrail Picnic Spot-1",2015,"May",0,0,0,0,0,NA,"Sensitive",NA
"2225","Lucknow","Kukrail Picnic Spot-1",2015,"June",0,0,0,0,0,NA,"Sensitive",NA
"2226","Lucknow","Kukrail Picnic Spot-1",2015,"July",0,0,0,0,0,NA,"Sensitive",NA
"2227","Lucknow","Kukrail Picnic Spot-1",2015,"August",0,0,0,0,0,NA,"Sensitive",NA
"2228","Lucknow","Kukrail Picnic Spot-1",2015,"September",0,0,0,0,0,NA,"Sensitive",NA
"2229","Lucknow","Kukrail Picnic Spot-1",2015,"October",0,0,0,0,0,NA,"Sensitive",NA
"2230","Lucknow","Kukrail Picnic Spot-1",2015,"November",0,0,0,0,0,NA,"Sensitive",NA
"2231","Lucknow","Kukrail Picnic Spot-1",2015,"December",0,0,0,0,0,NA,"Sensitive",NA
"2232","Lucknow","Kukrail Picnic Spot-1",2016,"January",0,0,0,0,0,NA,"Sensitive",NA
"2233","Lucknow","Kukrail Picnic Spot-1",2016,"February",0,0,0,0,0,NA,"Sensitive",NA
"2234","Lucknow","Kukrail Picnic Spot-1",2016,"March",0,0,0,0,0,NA,"Sensitive",NA
"2235","Lucknow","Kukrail Picnic Spot-1",2016,"April",0,0,0,0,0,NA,"Sensitive",NA
"2236","Lucknow","Kukrail Picnic Spot-1",2016,"May",0,0,0,0,0,NA,"Sensitive",NA
"2237","Lucknow","Kukrail Picnic Spot-1",2016,"June",0,0,0,0,0,NA,"Sensitive",NA
"2238","Lucknow","Kukrail Picnic Spot-1",2016,"July",0,0,0,0,0,NA,"Sensitive",NA
"2239","Lucknow","Kukrail Picnic Spot-1",2016,"August",0,0,0,0,0,NA,"Sensitive",NA
"2240","Lucknow","Kukrail Picnic Spot-1",2016,"September",0,0,0,0,0,NA,"Sensitive",NA
"2241","Lucknow","Kukrail Picnic Spot-1",2016,"October",0,0,0,0,0,NA,"Sensitive",NA
"2242","Lucknow","Kukrail Picnic Spot-1",2016,"November",0,0,0,0,0,NA,"Sensitive",NA
"2243","Lucknow","Kukrail Picnic Spot-1",2016,"December",0,0,0,0,0,NA,"Sensitive",NA
"2244","Lucknow","Kukrail Picnic Spot-1",2017,"January",0,0,0,0,0,NA,"Sensitive",NA
"2245","Lucknow","Kukrail Picnic Spot-1",2017,"February",0,0,0,0,0,NA,"Sensitive",NA
"2246","Lucknow","Kukrail Picnic Spot-1",2017,"March",0,0,0,0,0,NA,"Sensitive",NA
"2247","Lucknow","Kukrail Picnic Spot-1",2017,"April",0,0,0,0,0,NA,"Sensitive",NA
"2248","Lucknow","Kukrail Picnic Spot-1",2017,"May",0,0,0,0,0,NA,"Sensitive",NA
"2249","Lucknow","Kukrail Picnic Spot-1",2017,"June",0,0,0,0,0,NA,"Sensitive",NA
"2250","Lucknow","Kukrail Picnic Spot-1",2017,"July",0,0,0,0,0,NA,"Sensitive",NA
"2251","Lucknow","Kukrail Picnic Spot-1",2017,"August",0,0,0,0,0,NA,"Sensitive",NA
"2252","Lucknow","Kukrail Picnic Spot-1",2017,"September",0,0,0,0,0,NA,"Sensitive",NA
"2253","Lucknow","Kukrail Picnic Spot-1",2017,"October",0,0,0,0,0,NA,"Sensitive",NA
"2254","Lucknow","Kukrail Picnic Spot-1",2017,"November",0,0,0,0,0,NA,"Sensitive",NA
"2255","Lucknow","Kukrail Picnic Spot-1",2017,"December",0,0,0,0,0,NA,"Sensitive",NA
"2256","Lucknow","Kukrail Picnic Spot-1",2018,"January",0,0,0,0,0,NA,"Sensitive",NA
"2257","Lucknow","Kukrail Picnic Spot-1",2018,"February",0,0,0,0,0,NA,"Sensitive",NA
"2258","Lucknow","Kukrail Picnic Spot-1",2018,"March",0,0,0,0,0,NA,"Sensitive",NA
"2259","Lucknow","Kukrail Picnic Spot-1",2018,"April",0,0,0,0,0,NA,"Sensitive",NA
"2260","Lucknow","Kukrail Picnic Spot-1",2018,"May",0,0,0,0,0,NA,"Sensitive",NA
"2261","Lucknow","Kukrail Picnic Spot-1",2018,"June",0,0,0,0,0,NA,"Sensitive",NA
"2262","Lucknow","Kukrail Picnic Spot-1",2018,"July",0,0,0,0,0,NA,"Sensitive",NA
"2263","Lucknow","Kukrail Picnic Spot-1",2018,"August",0,0,0,0,0,NA,"Sensitive",NA
"2264","Lucknow","Kukrail Picnic Spot-1",2018,"September",0,0,0,0,0,NA,"Sensitive",NA
"2265","Lucknow","Kukrail Picnic Spot-1",2018,"October",0,0,0,0,0,NA,"Sensitive",NA
"2266","Lucknow","Kukrail Picnic Spot-1",2018,"November",0,0,0,0,0,NA,"Sensitive",NA
"2267","Lucknow","Kukrail Picnic Spot-1",2018,"December",0,0,0,0,0,NA,"Sensitive",NA
"2268","Lucknow","Kukrail Picnic Spot-1",2019,"January",0,0,0,0,0,NA,"Sensitive",NA
"2269","Lucknow","Kukrail Picnic Spot-1",2019,"February",0,0,0,0,0,NA,"Sensitive",NA
"2270","Lucknow","Kukrail Picnic Spot-1",2019,"March",0,0,0,0,0,NA,"Sensitive",NA
"2271","Lucknow","Kukrail Picnic Spot-1",2019,"April",0,0,0,0,0,NA,"Sensitive",NA
"2272","Lucknow","Kukrail Picnic Spot-1",2019,"May",0,0,0,0,0,NA,"Sensitive",NA
"2273","Lucknow","Kukrail Picnic Spot-1",2019,"June",0,0,0,0,0,NA,"Sensitive",NA
"2274","Lucknow","Kukrail Picnic Spot-1",2019,"July",0,0,0,0,0,NA,"Sensitive",NA
"2275","Lucknow","Kukrail Picnic Spot-1",2019,"August",0,0,0,0,0,NA,"Sensitive",NA
"2276","Lucknow","Kukrail Picnic Spot-1",2019,"September",0,0,0,0,0,NA,"Sensitive",NA
"2277","Lucknow","Kukrail Picnic Spot-1",2019,"October",0,0,0,0,0,NA,"Sensitive",NA
"2278","Lucknow","Kukrail Picnic Spot-1",2019,"November",0,0,0,0,0,NA,"Sensitive",NA
"2279","Lucknow","Kukrail Picnic Spot-1",2019,"December",0,0,0,0,0,NA,"Sensitive",NA
"2280","Lucknow","Kukrail Picnic Spot-1",2020,"January",0,0,0,0,0,NA,"Sensitive",NA
"2281","Lucknow","Kukrail Picnic Spot-1",2020,"February",0,0,0,0,0,NA,"Sensitive",NA
"2282","Lucknow","Kukrail Picnic Spot-1",2020,"March",0,0,0,0,0,NA,"Sensitive",NA
"2283","Lucknow","Kukrail Picnic Spot-1",2020,"April",0,0,0,0,0,NA,"Sensitive",NA
"2284","Lucknow","Kukrail Picnic Spot-1",2020,"May",0,0,0,0,0,NA,"Sensitive",NA
"2285","Lucknow","Kukrail Picnic Spot-1",2020,"June",0,0,0,0,0,NA,"Sensitive",NA
"2286","Lucknow","Kukrail Picnic Spot-1",2020,"July",0,0,0,0,0,NA,"Sensitive",NA
"2287","Lucknow","Kukrail Picnic Spot-1",2020,"August",0,0,0,0,0,NA,"Sensitive",NA
"2288","Lucknow","Kukrail Picnic Spot-1",2020,"September",0,0,0,0,0,NA,"Sensitive",NA
"2289","Lucknow","Kukrail Picnic Spot-1",2020,"October",0,0,0,0,0,NA,"Sensitive",NA
"2290","Lucknow","Kukrail Picnic Spot-1",2020,"November",0,0,0,0,0,NA,"Sensitive",NA
"2291","Lucknow","Kukrail Picnic Spot-1",2020,"December",0,0,0,0,0,NA,"Sensitive",NA
"2292","Lucknow","Kukrail Picnic Spot-1",2021,"January",0,0,0,0,0,NA,"Sensitive",NA
"2293","Lucknow","Kukrail Picnic Spot-1",2021,"February",0,0,0,0,0,NA,"Sensitive",NA
"2294","Lucknow","Kukrail Picnic Spot-1",2021,"March",0,0,0,0,0,NA,"Sensitive",NA
"2295","Lucknow","Kukrail Picnic Spot-1",2021,"April",0,0,0,0,0,NA,"Sensitive",NA
"2296","Lucknow","Kukrail Picnic Spot-1",2021,"May",0,0,0,0,0,NA,"Sensitive",NA
"2297","Lucknow","Kukrail Picnic Spot-1",2021,"June",0,0,0,0,0,NA,"Sensitive",NA
"2298","Lucknow","Kukrail Picnic Spot-1",2021,"July",12,11,4,2,15,28,"Sensitive","Good"
"2299","Lucknow","Kukrail Picnic Spot-1",2021,"August",33,34,3,4,22,36,"Sensitive","Good"
"2300","Lucknow","Kukrail Picnic Spot-1",2021,"September",25,25,2,6,20,29,"Sensitive","Good"
"2301","Lucknow","Kukrail Picnic Spot-1",2021,"October",85,77,5,8,20,90,"Sensitive","Satusafctory"
"2302","Lucknow","Kukrail Picnic Spot-1",2021,"November",213,136,9,11,14,215,"Sensitive","Poor"
"2303","Lucknow","Kukrail Picnic Spot-1",2021,"December",153,116,10,5,12,154,"Sensitive","Moderate"
"2304","Lucknow","Kukrail Picnic Spot-1",2022,"January",147,88,7,6,10,147,"Sensitive","Moderate"
"2305","Lucknow","Kukrail Picnic Spot-1",2022,"January",267,133,11,4,13,267,"Sensitive","Poor"
"2306","Lucknow","Kukrail Picnic Spot-1",2022,"January",261,125,13,5,18,261,"Sensitive","Poor"
"2307","Lucknow","Kukrail Picnic Spot-1",2022,"January",299,136,14,4,16,299,"Sensitive","Poor"
"2308","Lucknow","Kukrail Picnic Spot-1",2022,"January",236,119,14,4,6,236,"Sensitive","Poor"
"2309","Lucknow","Kukrail Picnic Spot-1",2022,"January",169,97,14,4,5,169,"Sensitive","Moderate"
"2310","Lucknow","Kukrail Picnic Spot-1",2022,"January",71,50,6,4,7,71,"Sensitive","Satusafctory"
"2311","Lucknow","Kukrail Picnic Spot-1",2022,"January",52,36,6,4,12,52,"Sensitive","Satusafctory"
"2312","Lucknow","Kukrail Picnic Spot-1",2022,"January",64,45,5,4,5,64,"Sensitive","Satusafctory"
"2313","Lucknow","Kukrail Picnic Spot-1",2022,"January",64,47,5,5,7,65,"Sensitive","Satusafctory"
"2314","Lucknow","Kukrail Picnic Spot-1",2022,"January",62,48,7,4,9,62,"Sensitive","Satusafctory"
"2315","Lucknow","Kukrail Picnic Spot-1",2022,"January",131,91,7,3,12,131,"Sensitive","Moderate"
"2316","Lucknow","Lalbagh",2015,"January",0,0,21,78,56,NA,"Business",NA
"2317","Lucknow","Lalbagh",2015,"February",0,0,42,0,41,NA,"Business",NA
"2318","Lucknow","Lalbagh",2015,"March",99,0,16,7,48,280,"Business","Poor"
"2319","Lucknow","Lalbagh",2015,"April",103,0,20,10,38,135,"Business","Moderate"
"2320","Lucknow","Lalbagh",2015,"May",80,0,22,15,56,96,"Business","Satusafctory"
"2321","Lucknow","Lalbagh",2015,"June",212,0,16,9,51,215,"Business","Poor"
"2322","Lucknow","Lalbagh",2015,"July",70,0,14,9,34,77,"Business","Satusafctory"
"2323","Lucknow","Lalbagh",2015,"August",105,0,10,4,22,141,"Business","Moderate"
"2324","Lucknow","Lalbagh",2015,"September",175,0,14,2,37,175,"Business","Moderate"
"2325","Lucknow","Lalbagh",2015,"October",224,0,18,8,53,231,"Business","Poor"
"2326","Lucknow","Lalbagh",2015,"November",402,0,89,13,65,415,"Business","Severe"
"2327","Lucknow","Lalbagh",2015,"December",379,0,54,10,61,376,"Business","Very Poor"
"2328","Lucknow","Lalbagh",2016,"January",371,0,15,9,71,371,"Business","Very Poor"
"2329","Lucknow","Lalbagh",2016,"February",327,0,26,7,63,327,"Business","Very Poor"
"2330","Lucknow","Lalbagh",2016,"March",164,0,54,7,68,169,"Business","Moderate"
"2331","Lucknow","Lalbagh",2016,"April",225,0,74,5,62,241,"Business","Poor"
